ID	TPMIC01030	TPMIC01031	TPMIC01032	TPMIC01033	TPMIC01035	TPMIC01036	TPMIC01037	TPMIC01038	TPMIC01039	TPMIC01040	TPMIC01041	TPMIC01042	TPMIC01045	TPMIC01047	TPMIC01048	TPMIC01049	TPMIC01050	TPMIC01051	TPMIC01054	TPMIC01060	TPMIC01061	TPMIC01067	TPMIC01068	TPMIC01069	TPMIC01070	TPMIC01071	TPMIC01072	TPMIC01075	TPMIC01076	TPMIC01077	TPMIC01078	TPMIC01079	TPMIC01080	TPMIC01083	TPMIC01084	TPMIC01085	TPMIC01086	TPMIC01087	TPMIC01088	TPMIC01089	TPMIC01090	TPMIC01091	TPMIC01092	TPMIC01093	TPMIC01094	TPMIC01095	TPMIC01097	TPMIC01098	TPMIC01099	TPMIC01100	TPMIC01101	TPMIC01103	TPMIC01104	TPMIC01105	TPMIC01107	TPMIC01110	TPMIC01111	TPMIC01112	TPMIC01113	TPMIC01114	TPMIC01115	TPMIC01119	TPMIC01120	TPMIC01121	TPMIC01122	TPMIC01123	TPMIC01131	TPMIC01132	TPMIC01133	TPMIC01135	TPMIC01136	TPMIC01141	TPMIC01142	TPMIC01143	TPMIC01146	TPMIC01148	TPMIC01149	TPMIC01150	TPMIC01151	TPMIC01152	TPMIC01154	TPMIC01155	TPMIC01156	TPMIC01157	TPMIC01159	TPMIC01161	TPMIC01162	TPMIC01163	TPMIC01165	TPMIC01166	TPMIC01168	TPMIC01169	TPMIC01170	TPMIC01171	TPMIC01177	TPMIC01178	TPMIC01179	TPMIC01180	TPMIC01181	TPMIC01182	TPMIC01183	TPMIC01184	TPMIC01185	TPMIC01188	TPMIC01189	TPMIC01193	TPMIC01194	TPMIC01195	TPMIC01196	TPMIC01197	TPMIC01208	TPMIC01210	TPMIC01211	TPMIC01213	TPMIC01214	TPMIC01215	TPMIC01216	TPMIC01217	TPMIC01221	TPMIC01222	TPMIC01223	TPMIC01224	TPMIC01227	TPMIC01230	TPMIC01231	TPMIC01232	TPMIC01233	TPMIC01236	TPMIC01239	TPMIC01240	TPMIC01241	TPMIC01245	TPMIC01246	TPMIC01247	TPMIC01248	TPMIC01249	TPMIC01252	TPMIC01253	TPMIC01254	TPMIC01255	TPMIC01257	TPMIC01258	TPMIC01260	TPMIC01262	TPMIC01265	TPMIC01266	TPMIC01267	TPMIC01268	TPMIC01269	TPMIC01270	TPMIC01272	TPMIC01273	TPMIC01275	TPMIC01276	TPMIC01279	TPMIC01280	TPMIC01281	TPMIC01283	TPMIC01287	TPMIC01289	TPMIC01292	TPMIC01293	TPMIC03002	TPMIC03006	TPMIC03011	TPMIC03015	TPMIC03021	TPMIC03025	TPMIC03029	TPMIC03031	TPMIC03035	TPMIC03037	TPMIC03038	TPMIC03040	TPMIC03044	TPMIC03045	TPMIC03049	TPMIC03054	TPMIC03066	TPMIC03070	TPMIC03072	TPMIC03083	TPMIC03084	TPMIC03100	TPMIC03103	TPMIC03108	TPMIC03109	TPMIC03110	TPMIC03131
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes|s__Synergistes_sp_3_1_syn1|t__GCF_000238615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia	0.00643	0.01054	0.01654	1.81546	0.10402	1.39687	1.21488	2.99287	0.00358	0.05238	0.02208	0.05069	0.01514	0.00041	3.5478400000000003	0.06062	0.01147	0.00439	0.00322	0.00859	0.0019	0.03978	0.04259	0.0078099999999999	0.01117	0.06213	0.0012	0.0	0.0	0.0301	0.00145	3.5165	0.0086	0.0	0.00038	0.0	0.03621	0.09002	0.19184	0.2129	0.43186	4.59702	0.04061	0.01627	0.0064099999999999	0.0086	0.71325	0.0	0.00053	0.0	0.01048	0.0	0.6829999999999999	0.00503	0.02441	0.52337	0.0	0.00917	0.01974	1.63622	0.01488	3.03867	0.01896	0.00861	0.09287	0.00573	0.01569	0.01569	0.00599	0.0	0.00061	0.00547	0.00997	0.0	0.0	0.09404	0.0	0.00592	0.26679	0.79693	3.5182	0.02206	0.28013	0.00339	17.17478	0.00703	0.00575	0.00602	0.02097	0.00969	1.34444	0.00273	0.76334	0.0005099999999999	0.26768	0.00088	0.0	0.012	0.00995	0.0066599999999999	0.01593	0.00861	5.51826	0.01701	0.00365	0.00207	8.88561	0.19534	1.35336	0.00554	0.0	0.0	1.1755	0.53322	0.00479	0.0773399999999999	0.00074	0.16967	0.06237	0.0	0.01625	0.0	0.00705	0.39801	2.19767	0.01725	0.01584	0.03343	4.682119999999999	0.00013	1.25689	0.0	0.01221	1.37821	0.0	0.00885	0.0008699999999999	0.00797	0.00041	0.00181	0.02275	0.00088	0.0	0.01678	0.02865	0.0384	2.08148	0.64764	0.03557	0.02059	0.05619	0.02927	0.03527	0.01992	0.00392	0.01673	0.0	0.02738	0.0	0.0	1.97562	5.0490900000000005	0.69715	1.56007	7.23367	20.37991	8.3496	0.97863	0.02813	0.02164	0.31616	4.06637	0.00405	0.01119	0.13626	0.00932	0.02393	0.0	0.02041	0.11883	0.00965	0.02639	0.00531	0.2266	0.0145	0.15783	0.00662	0.04348	6.5446800000000005
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.00643	0.01054	0.01654	1.81546	0.10402	1.39687	1.21488	2.99287	0.00358	0.05238	0.02208	0.05069	0.01514	0.00041	3.5478400000000003	0.06062	0.01147	0.00439	0.00322	0.00859	0.0019	0.03978	0.04259	0.0078099999999999	0.01117	0.06213	0.0012	0.0	0.0	0.0301	0.00145	3.5165	0.0086	0.0	0.00038	0.0	0.03621	0.09002	0.19184	0.2129	0.43186	4.59702	0.04061	0.01627	0.0064099999999999	0.0086	0.71325	0.0	0.00053	0.0	0.01048	0.0	0.6829999999999999	0.00503	0.02441	0.52337	0.0	0.00917	0.01974	1.63622	0.01488	3.03867	0.01896	0.00861	0.09287	0.00573	0.01569	0.01569	0.00599	0.0	0.00061	0.00547	0.00997	0.0	0.0	0.09404	0.0	0.00592	0.26679	0.79693	3.5182	0.02206	0.28013	0.00339	17.17478	0.00703	0.00575	0.00602	0.02097	0.00969	1.34444	0.00273	0.76334	0.0005099999999999	0.26768	0.00088	0.0	0.012	0.00995	0.0066599999999999	0.01593	0.00861	5.51826	0.01701	0.00365	0.00207	8.88561	0.19534	1.35336	0.00554	0.0	0.0	1.1755	0.53322	0.00479	0.0773399999999999	0.00074	0.16967	0.06237	0.0	0.01625	0.0	0.00705	0.39801	2.19767	0.01725	0.01584	0.03343	4.682119999999999	0.00013	1.25689	0.0	0.01221	1.37821	0.0	0.00885	0.0008699999999999	0.00797	0.00041	0.00181	0.02275	0.00088	0.0	0.01678	0.02865	0.0384	2.08148	0.64764	0.03557	0.02059	0.05619	0.02927	0.03527	0.01992	0.00392	0.01673	0.0	0.02738	0.0	0.0	1.97562	5.0490900000000005	0.69715	1.56007	7.23367	20.37991	8.3496	0.97863	0.02813	0.02164	0.31616	4.06637	0.00405	0.01119	0.13626	0.00932	0.02393	0.0	0.02041	0.11883	0.00965	0.02639	0.00531	0.2266	0.0145	0.15783	0.00662	0.04348	6.5446800000000005
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00643	0.01054	0.01654	1.81546	0.10402	1.39687	1.21488	2.99287	0.00358	0.05238	0.02208	0.05069	0.01514	0.00041	3.5478400000000003	0.06062	0.01147	0.00439	0.00322	0.00859	0.0019	0.03978	0.04259	0.0078099999999999	0.01117	0.06213	0.0012	0.0	0.0	0.0301	0.00145	3.5165	0.0086	0.0	0.00038	0.0	0.03621	0.09002	0.19184	0.2129	0.43186	4.59702	0.04061	0.01627	0.0064099999999999	0.0086	0.71325	0.0	0.00053	0.0	0.01048	0.0	0.6829999999999999	0.00503	0.02441	0.52337	0.0	0.00917	0.01974	1.63622	0.01488	3.03867	0.01896	0.00861	0.09287	0.00573	0.01569	0.01569	0.00599	0.0	0.00061	0.00547	0.00997	0.0	0.0	0.09404	0.0	0.00592	0.26679	0.79693	3.5182	0.02206	0.28013	0.00339	17.17478	0.00703	0.00575	0.00602	0.02097	0.00969	1.34444	0.00273	0.76334	0.0005099999999999	0.26768	0.00088	0.0	0.012	0.00995	0.0066599999999999	0.01593	0.00861	5.51826	0.01701	0.00365	0.00207	8.88561	0.19534	1.35336	0.00554	0.0	0.0	1.1755	0.53322	0.00479	0.0773399999999999	0.00074	0.16967	0.06237	0.0	0.01625	0.0	0.00705	0.39801	2.19767	0.01725	0.01584	0.03343	4.682119999999999	0.00013	1.25689	0.0	0.01221	1.37821	0.0	0.00885	0.0008699999999999	0.00797	0.00041	0.00181	0.02275	0.00088	0.0	0.01678	0.02865	0.0384	2.08148	0.64764	0.03557	0.02059	0.05619	0.02927	0.03527	0.01992	0.00392	0.01673	0.0	0.02738	0.0	0.0	1.97562	5.0490900000000005	0.69715	1.56007	7.23367	20.37991	8.3496	0.97863	0.02813	0.02164	0.31616	4.06637	0.00405	0.01119	0.13626	0.00932	0.02393	0.0	0.02041	0.11883	0.00965	0.02639	0.00531	0.2266	0.0145	0.15783	0.00662	0.04348	6.5446800000000005
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.00643	0.01054	0.01654	1.81546	0.10402	1.39687	1.21488	2.99287	0.00358	0.05238	0.02208	0.05069	0.01514	0.00041	3.5478400000000003	0.06062	0.01147	0.00439	0.00322	0.00859	0.0019	0.03978	0.04259	0.0078099999999999	0.01117	0.06213	0.0012	0.0	0.0	0.0301	0.00145	3.5165	0.0086	0.0	0.00038	0.0	0.03621	0.09002	0.19184	0.2129	0.43186	4.59702	0.04061	0.01627	0.0064099999999999	0.0086	0.71325	0.0	0.00053	0.0	0.01048	0.0	0.6829999999999999	0.00503	0.02441	0.52337	0.0	0.00917	0.01974	1.63622	0.01488	3.03867	0.01896	0.00861	0.09287	0.00573	0.01569	0.01569	0.00599	0.0	0.00061	0.00547	0.00997	0.0	0.0	0.09404	0.0	0.00592	0.26679	0.79693	3.5182	0.02206	0.28013	0.00339	17.17478	0.00703	0.00575	0.00602	0.02097	0.00969	1.34444	0.00273	0.76334	0.0005099999999999	0.26768	0.00088	0.0	0.012	0.00995	0.0066599999999999	0.01593	0.00861	5.51826	0.01701	0.00365	0.00207	8.88561	0.19534	1.35336	0.00554	0.0	0.0	1.1755	0.53322	0.00479	0.0773399999999999	0.00074	0.16967	0.06237	0.0	0.01625	0.0	0.00705	0.39801	2.19767	0.01725	0.01584	0.03343	4.682119999999999	0.00013	1.25689	0.0	0.01221	1.37821	0.0	0.00885	0.0008699999999999	0.00797	0.00041	0.00181	0.02275	0.00088	0.0	0.01678	0.02865	0.0384	2.08148	0.64764	0.03557	0.02059	0.05619	0.02927	0.03527	0.01992	0.00392	0.01673	0.0	0.02738	0.0	0.0	1.97562	5.0490900000000005	0.69715	1.56007	7.23367	20.37991	8.3496	0.97863	0.02813	0.02164	0.31616	4.06637	0.00405	0.01119	0.13626	0.00932	0.02393	0.0	0.02041	0.11883	0.00965	0.02639	0.00531	0.2266	0.0145	0.15783	0.00662	0.04348	6.5446800000000005
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	0.00643	0.01054	0.01654	1.81546	0.10402	1.39687	1.21488	2.99287	0.00358	0.05238	0.02208	0.05069	0.01514	0.00041	3.5478400000000003	0.06062	0.01147	0.00439	0.00322	0.00859	0.0019	0.03978	0.04259	0.0078099999999999	0.01117	0.06213	0.0012	0.0	0.0	0.0301	0.00145	3.5165	0.0086	0.0	0.00038	0.0	0.03621	0.09002	0.19184	0.2129	0.43186	4.59702	0.04061	0.01627	0.0064099999999999	0.0086	0.71325	0.0	0.00053	0.0	0.01048	0.0	0.6829999999999999	0.00503	0.02441	0.52337	0.0	0.00917	0.01974	1.63622	0.01488	3.03867	0.01896	0.00861	0.09287	0.00573	0.01569	0.01569	0.00599	0.0	0.00061	0.00547	0.00997	0.0	0.0	0.09404	0.0	0.00592	0.26679	0.79693	3.5182	0.02206	0.28013	0.00339	17.17478	0.00703	0.00575	0.00602	0.02097	0.00969	1.34444	0.00273	0.76334	0.0005099999999999	0.26768	0.00088	0.0	0.012	0.00995	0.0066599999999999	0.01593	0.00861	5.51826	0.01701	0.00365	0.00207	8.88561	0.19534	1.35336	0.00554	0.0	0.0	1.1755	0.53322	0.00479	0.0773399999999999	0.00074	0.16967	0.06237	0.0	0.01625	0.0	0.00705	0.39801	2.19767	0.01725	0.01584	0.03343	4.682119999999999	0.00013	1.25689	0.0	0.01221	1.37821	0.0	0.00885	0.0008699999999999	0.00797	0.00041	0.00181	0.02275	0.00088	0.0	0.01678	0.02865	0.0384	2.08148	0.64764	0.03557	0.02059	0.05619	0.02927	0.03527	0.01992	0.00392	0.01673	0.0	0.02738	0.0	0.0	1.97562	5.0490900000000005	0.69715	1.56007	7.23367	20.37991	8.3496	0.97863	0.02813	0.02164	0.31616	4.06637	0.00405	0.01119	0.13626	0.00932	0.02393	0.0	0.02041	0.11883	0.00965	0.02639	0.00531	0.2266	0.0145	0.15783	0.00662	0.04348	6.5446800000000005
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila	0.00643	0.01054	0.01654	1.81546	0.10402	1.39687	1.21488	2.99287	0.00358	0.05238	0.02208	0.05069	0.01514	0.00041	3.5478400000000003	0.06062	0.01147	0.00439	0.00322	0.00859	0.0019	0.03978	0.04259	0.0078099999999999	0.01117	0.06213	0.0012	0.0	0.0	0.0301	0.00145	3.5165	0.0086	0.0	0.00038	0.0	0.03621	0.09002	0.19184	0.2129	0.43186	4.59702	0.04061	0.01627	0.0064099999999999	0.0086	0.71325	0.0	0.00053	0.0	0.01048	0.0	0.6829999999999999	0.00503	0.02441	0.52337	0.0	0.00917	0.01974	1.63622	0.01488	3.03867	0.01896	0.00861	0.09287	0.00573	0.01569	0.01569	0.00599	0.0	0.00061	0.00547	0.00997	0.0	0.0	0.09404	0.0	0.00592	0.26679	0.79693	3.5182	0.02206	0.28013	0.00339	17.17478	0.00703	0.00575	0.00602	0.02097	0.00969	1.34444	0.00273	0.76334	0.0005099999999999	0.26768	0.00088	0.0	0.012	0.00995	0.0066599999999999	0.01593	0.00861	5.51826	0.01701	0.00365	0.00207	8.88561	0.19534	1.35336	0.00554	0.0	0.0	1.1755	0.53322	0.00479	0.0773399999999999	0.00074	0.16967	0.06237	0.0	0.01625	0.0	0.00705	0.39801	2.19767	0.01725	0.01584	0.03343	4.682119999999999	0.00013	1.25689	0.0	0.01221	1.37821	0.0	0.00885	0.0008699999999999	0.00797	0.00041	0.00181	0.02275	0.00088	0.0	0.01678	0.02865	0.0384	2.08148	0.64764	0.03557	0.02059	0.05619	0.02927	0.03527	0.01992	0.00392	0.01673	0.0	0.02738	0.0	0.0	1.97562	5.0490900000000005	0.69715	1.56007	7.23367	20.37991	8.3496	0.97863	0.02813	0.02164	0.31616	4.06637	0.00405	0.01119	0.13626	0.00932	0.02393	0.0	0.02041	0.11883	0.00965	0.02639	0.00531	0.2266	0.0145	0.15783	0.00662	0.04348	6.5446800000000005
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila|t__GCF_000020225	0.00643	0.01054	0.01654	1.81546	0.10402	1.39687	1.21488	2.99287	0.00358	0.05238	0.02208	0.05069	0.01514	0.00041	3.5478400000000003	0.06062	0.01147	0.00439	0.00322	0.00859	0.0019	0.03978	0.04259	0.0078099999999999	0.01117	0.06213	0.0012	0.0	0.0	0.0301	0.00145	3.5165	0.0086	0.0	0.00038	0.0	0.03621	0.09002	0.19184	0.2129	0.43186	4.59702	0.04061	0.01627	0.0064099999999999	0.0086	0.71325	0.0	0.00053	0.0	0.01048	0.0	0.6829999999999999	0.00503	0.02441	0.52337	0.0	0.00917	0.01974	1.63622	0.01488	3.03867	0.01896	0.00861	0.09287	0.00573	0.01569	0.01569	0.00599	0.0	0.00061	0.00547	0.00997	0.0	0.0	0.09404	0.0	0.00592	0.26679	0.79693	3.5182	0.02206	0.28013	0.00339	17.17478	0.00703	0.00575	0.00602	0.02097	0.00969	1.34444	0.00273	0.76334	0.0005099999999999	0.26768	0.00088	0.0	0.012	0.00995	0.0066599999999999	0.01593	0.00861	5.51826	0.01701	0.00365	0.00207	8.88561	0.19534	1.35336	0.00554	0.0	0.0	1.1755	0.53322	0.00479	0.0773399999999999	0.00074	0.16967	0.06237	0.0	0.01625	0.0	0.00705	0.39801	2.19767	0.01725	0.01584	0.03343	4.682119999999999	0.00013	1.25689	0.0	0.01221	1.37821	0.0	0.00885	0.0008699999999999	0.00797	0.00041	0.00181	0.02275	0.00088	0.0	0.01678	0.02865	0.0384	2.08148	0.64764	0.03557	0.02059	0.05619	0.02927	0.03527	0.01992	0.00392	0.01673	0.0	0.02738	0.0	0.0	1.97562	5.0490900000000005	0.69715	1.56007	7.23367	20.37991	8.3496	0.97863	0.02813	0.02164	0.31616	4.06637	0.00405	0.01119	0.13626	0.00932	0.02393	0.0	0.02041	0.11883	0.00965	0.02639	0.00531	0.2266	0.0145	0.15783	0.00662	0.04348	6.5446800000000005
k__Eukaryota	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01734	0.0	0.0	0.0	0.0	0.00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01241	0.0	0.0
k__Eukaryota|p__Ascomycota	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
