	TPMIC01002	TPMIC01004	TPMIC01005	TPMIC01006	TPMIC01007	TPMIC01008	TPMIC01009	TPMIC01010	TPMIC01011	TPMIC01015	TPMIC01016	TPMIC01018	TPMIC01020	TPMIC01023	TPMIC01028	TPMIC01029	TPMIC01034	TPMIC01043	TPMIC01046	TPMIC01052	TPMIC01053	TPMIC01055	TPMIC01062	TPMIC01096	TPMIC01118	TPMIC01124	TPMIC01125	TPMIC01126	TPMIC01127	TPMIC01128	TPMIC01129	TPMIC01130	TPMIC01134	TPMIC01144	TPMIC01145	TPMIC01147	TPMIC01153	TPMIC01158	TPMIC01160	TPMIC01164	TPMIC01167	TPMIC01186	TPMIC01187	TPMIC01190	TPMIC01191	TPMIC01198	TPMIC01199	TPMIC01200	TPMIC01212	TPMIC01220	TPMIC01225	TPMIC01226	TPMIC01228	TPMIC01229	TPMIC01234	TPMIC01235	TPMIC01242	TPMIC01250	TPMIC01251	TPMIC01256	TPMIC01259	TPMIC01271	TPMIC01274	TPMIC01277	TPMIC01278	TPMIC01282	TPMIC01284	TPMIC01291	TPMIC03005	TPMIC03007	TPMIC03009	TPMIC03010	TPMIC03012	TPMIC03018	TPMIC03019	TPMIC03020	TPMIC03022	TPMIC03030	TPMIC03032	TPMIC03033	TPMIC03034	TPMIC03041	TPMIC03042	TPMIC03051	TPMIC03055	TPMIC03057	TPMIC03059	TPMIC03064	TPMIC03068	TPMIC03069	TPMIC03071	TPMIC03073	TPMIC03075	TPMIC03078	TPMIC03082	TPMIC03087	TPMIC03089	TPMIC03091	TPMIC03092	TPMIC03094	TPMIC03096	TPMIC03097	TPMIC03099	TPMIC03104	TPMIC03121	TPMIC03125	TPMIC03126	TPMIC03145
s__Erysipelatoclostridium_ramosum	0.0	0.0	0.00734	0.00245	0.0	0.13891	0.0	0.0	0.00226	0.0	0.0	0.77821	0.26278	0.0	0.0256	0.56915	0.00032	0.26851	0.0	0.0	0.77685	0.0	0.0	0.0	0.00061	0.059	0.0	0.0	0.01323	0.02727	0.0	0.00016	0.01252	0.01202	0.0	0.0	0.2696	0.53352	0.0	0.005	0.36752	0.0	0.0	0.0	0.16133	0.0	0.12069	0.03492	0.00182	0.0	0.0	0.0	0.0008	0.06181	0.00063	0.03222	0.00016	0.10389	0.0	0.0067	0.54358	0.0	0.02702	0.0	0.00234	0.0	0.01617	0.05819	0.10472	0.0	0.4117	0.0	0.51208	0.01463	1.31333	0.05625	0.0003	0.0	0.03404	1.40044	0.00974	0.0	0.0	0.54597	0.12955	0.08722	0.325	1.03393	0.01011	0.07458	0.62093	0.0	0.0	0.0	0.05054	0.0	0.07824	0.00207	0.0142	0.14198	0.01523	0.03334	0.0	0.08141	0.03937	0.06439	0.0	0.27394
s__Faecalicoccus_pleomorphus	0.0	0.01795	0.0	0.0	0.0	0.0	0.0	0.01853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.0
s__Faecalitalea_cylindroides	0.0	0.00525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Holdemanella_biformis	0.00068	0.0	0.0	0.0	0.0	0.00093	0.0	0.0	0.0	0.00015	0.00109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98637	0.28215	0.00325	0.0	0.0	0.0	0.0	0.01858	0.0043	0.0	0.16449	0.03313	0.00035	0.00016	0.00532	0.0	0.0	0.00218	0.0	0.04049	0.0	0.2625	0.0	0.57441	0.19081	0.0	0.0	0.0	0.0	0.0	0.01461	0.0	0.00175	0.21457	0.0	0.0	0.4815	0.10399	0.00205	2.41978	1.69815	0.03103	0.0	0.00202	0.00091	0.0	0.0	0.79431	0.0	0.0	0.0	0.00151	0.0	0.53006	0.0	0.01169	0.0	3.85792	0.0	0.00053	0.00052	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00352	0.0782	0.0	0.3975	0.00544	0.0	0.00572	0.0825	0.0	0.0	0.00081	0.1925	0.75703	0.91029	1.10857	0.02011	0.0
s__Holdemania_filiformis	0.0	0.0	0.08038	0.37885	0.0	0.00587	0.0	0.03366	0.02675	0.02137	0.0	0.0	0.20556	0.0	0.2235	0.01657	0.07352	0.53941	0.00589	0.06706	0.15256	0.01264	0.01612	0.04467	0.0106	0.00111	0.03604	0.0	0.01384	0.0	0.00082	0.0	0.0794	0.0	0.00577	0.00128	0.0	0.02528	0.01524	0.0	0.0	0.01351	0.00149	0.06849	0.0	0.0696	0.10984	0.0	0.01147	0.1283	0.007	0.0436	0.0	0.04444	0.05911	0.00931	0.02058	0.0	0.01618	0.06385	0.0	0.01264	0.0	0.02241	0.0	0.01968	0.0	0.0	0.00087	0.01549	0.0	0.00534	0.11774	0.0	0.0097	0.01003	0.02734	0.01704	0.0	0.0	0.03908	0.0	0.0	0.15844	0.0	0.01199	0.00108	0.0	0.0	0.0	0.42663	0.01758	0.03692	0.14104	0.07084	0.00805	0.24892	0.00046	0.0	0.0	0.0	0.02693	0.00133	0.0	0.03608	0.0	0.07056	0.04018
s__Massiliomicrobiota_timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Solobacterium_moorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0
s__Turicibacter_sanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08672	0.0	0.0	0.0	0.0	0.08666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09257	0.0	0.0	0.0	0.0	0.11969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Acidaminococcus_fermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Acidaminococcus_intestini	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00559	0.0	0.08783	0.0	0.0	0.0	0.01269	0.0	0.0	0.45891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.764	0.0	0.0	0.01888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	3.20267	0.0	0.0	0.05644	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.03403	0.35415	0.14358	0.00323	0.0	0.0	0.0	0.0	0.0	0.00954	0.0996	0.00524	0.0	0.0	0.0	0.00294	0.0	0.0	0.00429	1.50236	0.0	0.24521	0.0042	0.00675	0.00872	0.0	0.0	0.00086	0.0	0.49425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0
s__Acidaminococcus_sp_CAG_542	0.01739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03837	0.0	0.0	0.04093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00375	0.00044	0.0	0.0	0.00081	0.0	0.39936	0.00174	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.00255	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00346	0.0	0.01041	0.0	0.0	0.00096	0.00158	0.00245	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.24159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.0	0.0	0.0
s__Phascolarctobacterium_faecium	0.0	0.01026	0.72603	0.26485	0.02108	0.73785	0.0	1.5485	0.03139	1.70105	0.27956	0.71767	0.01196	0.96576	0.09693	0.45399	0.83687	0.72215	0.12613	0.04731	1.37741	0.02372	0.60867	0.59525	0.01003	0.76274	0.19406	0.00113	0.00241	1.60108	0.28482	0.34286	0.01635	0.91382	0.00245	0.00522	2.29435	0.07641	0.39392	0.01601	0.05978	0.0	0.0073	0.77548	0.51081	0.70329	0.17623	0.0	0.00174	0.23659	0.0	0.0017	0.00209	0.42651	0.07562	0.22003	0.50756	0.0	0.00755	0.01702	1.84118	0.04273	0.22213	0.89273	1.08715	0.00822	0.67461	0.95036	2.98149	0.04154	0.00779	0.00673	1.49352	0.29641	0.19673	1.7526	2.80461	0.01389	1.01357	0.01498	2.14151	1.87549	1.30019	1.96915	0.73912	0.12293	0.09522	0.01364	0.0065	0.00273	1.84773	3.61451	0.01185	1.25244	0.0059	0.00967	1.91212	0.00389	0.0041	0.01713	0.00137	2.22257	0.00913	0.04898	0.00313	0.00393	0.22014	0.73689
s__Phascolarctobacterium_sp_CAG_266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.00192	0.00153	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41258	0.8568	0.0	0.0	0.0	0.0	0.0	0.0	1.55297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.0	0.0	0.11555	0.0	0.0	0.0	0.0	0.00058	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_succinatutens	0.0	3.343	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.01064	0.00481	0.01072	0.33277	0.00268	2.23185	0.0	0.00221	0.00764	0.00547	0.00856	0.00115	0.39017	0.0065	0.01796	0.0	0.01821	0.02249	7.39517	7.40989	0.00879	0.01788	0.00641	2.77546	0.06119	0.03569	0.0	0.01752	0.00893	0.01184	0.0113	0.011	0.0	2.34296	0.00059	0.0	0.00176	0.0	0.00195	0.57272	0.00139	0.00601	9.81153	0.0153	0.0	0.0	0.00088	0.00373	3.23566	0.00176	1.56513	0.0	0.01279	0.0084	0.00596	0.00805	3.57782	0.0	0.0	0.00946	0.0	0.00903	6.94823	0.00986	0.00471	0.0	0.01112	0.0014	1.26064	0.00254	6.99831	0.01873	0.00177	0.00371	0.0	0.0	0.02612	0.01439	0.00431	0.0	0.0	0.02375	0.00149	8.89815	0.0365	1.93886	0.03325	0.01648	3.2374	0.01887	0.00651	0.03579	0.0	3.98577	0.0	0.0	5.21722	0.0	0.0
s__Megamonas_funiformis	0.00304	0.19314	0.0	0.0	0.0	0.0	0.0	0.0	0.02058	0.01295	0.00611	0.00993	0.0028	0.00135	0.0584	0.00743	0.13053	0.0077	0.38492	5.21155	0.00668	0.00059	0.21486	0.00522	0.01061	4.78548	0.00888	0.01025	0.29677	0.01953	0.00945	0.01738	1.41254	0.02877	0.0073	0.00858	0.02662	0.8163	0.15485	3.16295	0.08209	0.00554	0.00435	0.00356	0.0	0.0	0.01169	0.02854	0.01689	0.00968	0.03772	0.01078	0.00478	0.01631	0.00614	0.01555	2.31933	0.00536	0.56878	0.99335	14.48594	0.28792	0.00886	0.02614	0.03444	0.0072	0.00031	0.0	0.0	0.0	0.0	0.00867	0.01196	0.03541	0.0	0.00776	0.00785	0.01378	0.03411	0.03739	0.00719	0.01148	0.00103	0.0	0.00108	0.01095	35.17374	0.03866	0.00667	0.01031	0.0	0.02155	0.01996	0.00139	0.00947	0.00171	0.00468	0.0	2.56184	0.02663	0.00147	0.0	0.00754	0.79032	4.18639	0.00788	9.63886	6.81031
s__Megamonas_rupellensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Mitsuokella_jalaludinii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Mitsuokella_multacida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30036	0.0	0.0	0.0	0.0027	0.0	0.0	0.8294	0.30618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0	2.26634	0.00294	0.00611	0.00102	0.0	0.0	0.0	0.0	0.83641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.00435	0.0	0.0	0.0	0.0	0.0	0.08441	0.0	0.0	0.23123	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Allisonella_histaminiformans	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.04009	0.00638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00853	0.0	0.0	0.00209	0.0	0.00845	0.0	0.0	0.0	0.0	0.08067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.00963	0.0	0.02758	0.0185	0.0	0.0	0.0	0.0	0.0	0.0	0.00533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00684	0.0	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00711	0.0	0.0	0.01218	0.0	0.0	0.0	0.02687	0.02716	0.0	0.0	0.00447	0.0
s__Anaeroglobus_geminatus	0.0	0.0	0.0	0.0	0.0	0.0	0.39432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_invisus	0.00553	0.0	0.0	0.0	0.0	0.0	0.42027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00546	0.0	0.0	0.0	0.00384	0.0	0.0	0.00155	0.02433	0.0	0.0	0.0	0.00441	0.0	0.0	0.0	0.03942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03291	0.09638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00364	0.00258	0.0	0.0	0.0	0.0	0.01458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77744	0.0	0.0	0.0	0.0	0.0	0.00132	0.0	0.0	0.0	0.0	0.57355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_micraerophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_pneumosintes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_sp_CAG_357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00204	0.0	0.27335	0.0	0.0	0.0	0.00206	0.01132	0.00428	0.0	0.0013	0.8928	0.00726	0.00083	0.0075	0.00402	0.00886	0.0	0.00037	0.0	0.00211	0.02915	0.00644	0.0	0.00098	0.0	0.02384	0.0	0.02823	0.00489	0.00041	0.01225	10.81838	0.0	0.0	0.0	0.0	0.0	5.3017	0.00117	0.01769	0.0	0.00295	0.0	0.0	0.90538	0.00762	0.01022	0.00778	0.00394	0.00247	0.01966	2.71948	0.01224	0.00064	0.21018	0.00142	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.00582	0.0	0.02502	0.0	0.00039	0.00345	0.0	0.0	0.0	0.0	0.00355	0.00271	0.0	10.85351	0.0	0.00601	0.00189	0.00375	0.00726	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0085	0.0	0.0	0.0318	0.0036	0.0	1.06407	0.0
s__Dialister_succinatiphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73359	0.0	0.0	0.00907	0.0	0.03852	0.0	0.0	0.00083	0.00085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53392	0.0	0.0	0.0	0.00591	0.0	0.0	0.0	0.0	0.0	0.0	2.48887	0.0	0.00609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58523	0.0	0.0	0.0	0.0	0.0	0.0	0.26381	0.0	0.0	1.73726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megasphaera_cerevisiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megasphaera_elsdenii	0.0	0.20119	0.0	0.0	0.0	0.0	0.0	0.0	3.95848	0.00543	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01122	0.0	0.0	0.0	0.0	0.0	0.0	0.37986	0.05631	0.0	0.0	0.0	0.0	0.01181	0.01294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34382	0.0	0.0	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.06998	0.87452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.29663	0.0	0.01959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05553	0.0	0.0	0.00879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11298	0.0
